trade_date,high,low,close,pct_chg
20200723,4731.4,4607.66,4712.44,-0.04
20200722,4790.45,4675.35,4714.45,0.5
20200721,4714.29,4661.44,4691.04,0.23
20200720,4681.94,4534.23,4680.3,2.98
20200717,4601.37,4485.82,4544.7,0.63
20200716,4772.56,4513.65,4516.25,-4.81
20200715,4837.48,4723.36,4744.47,-1.29
20200714,4860.44,4729.93,4806.69,-0.95
20200713,4878.08,4741.87,4852.96,2.1
20200710,4821.37,4734.47,4753.13,-1.81
20200709,4854.12,4757.29,4840.77,1.4
20200708,4803.36,4670.65,4774,1.62
20200707,4796.32,4688.06,4698.13,0.6
20200706,4678.11,4465.81,4670.09,5.67
20200703,4419.6,4348.45,4419.6,1.93
20200702,4340.1,4238.12,4335.84,2.07
20200701,4247.78,4163.5,4247.78,2.01
20200630,4174.42,4129.78,4163.96,1.32
20200629,4137.37,4092.54,4109.72,-0.71
20200624,4144.68,4123.36,4138.99,0.42
20200623,4124.73,4080.75,4121.79,0.48
20200622,4126.94,4088.78,4102.05,0.08
20200619,4109.36,4043.49,4098.71,1.34
20200618,4047.56,4000.9,4044.38,0.67
20200617,4018.61,3992.13,4017.59,0.08
20200616,4014.57,3987.86,4014.57,1.51
20200615,4007.14,3954.99,3954.99,-1.2
20200612,4011.06,3927.25,4003.08,0.18
20200611,4043.01,3979.75,3995.88,-1.08
20200610,4046.23,4024.42,4039.71,-0.18
20200609,4052.16,4016.34,4047.03,0.62
20200608,4050.22,4016.1,4021.95,0.52
20200605,4001.25,3967.93,4001.25,0.48
20200604,3999.81,3968.57,3982.19,-0.04
20200603,4018.68,3982.93,3983.65,0
20200602,3991.78,3958.98,3983.57,0.31
20200601,3976.32,3901.73,3971.34,2.7
20200529,3872.3,3830.42,3867.02,0.27
20200528,3885.42,3818.43,3856.63,0.29
20200527,3873.7,3838.42,3845.61,-0.7
20200526,3874.75,3844.48,3872.77,1.13
20200525,3835.63,3800.18,3829.32,0.14
20200522,3907.58,3818.15,3824.06,-2.29
20200521,3951.74,3907.58,3913.79,-0.54
20200520,3955.71,3923.92,3935.22,-0.53
20200519,3966.85,3944.07,3956.25,0.85
20200518,3946.43,3898.4,3922.91,0.26
20200515,3945.2,3907.4,3912.82,-0.32
20200514,3952.2,3924.05,3925.22,-1.08
20200513,3972.53,3932.57,3968.25,0.2
20200512,3970.11,3930.21,3960.24,0
20200511,3998.1,3944.5,3960.18,-0.09
20200508,3979.66,3935.98,3963.62,0.99
20200507,3941.48,3915.9,3924.89,-0.29
20200506,3937.69,3865.99,3936.25,0.61
20200430,3921.7,3880.41,3912.58,1.18
20200429,3880.74,3833.72,3867.03,0.46
20200428,3859.68,3768.2,3849.15,0.69
20200427,3842.87,3793.77,3822.77,0.68
20200424,3827.21,3787.07,3796.97,-0.86
20200423,3857.47,3826.56,3829.75,-0.25
20200422,3839.38,3782.21,3839.38,0.82
20200421,3838.23,3780,3808.05,-1.18
20200420,3853.8,3831.55,3853.46,0.36
20200417,3863.45,3821.42,3839.49,0.98
20200416,3807.36,3774.56,3802.38,0.13
20200415,3829.8,3793.44,3797.36,-0.74
20200414,3825.76,3764.98,3825.7,1.93
20200413,3769.88,3740.19,3753.26,-0.42
20200410,3824.74,3758.96,3769.18,-0.62
20200409,3801.72,3785.31,3792.81,0.33
20200408,3793,3767.29,3780.34,-0.47
20200407,3803.63,3772.21,3798.02,2.28
20200403,3738.83,3698.98,3713.22,-0.57
20200402,3734.53,3652.32,3734.53,1.62
20200401,3731.78,3670.97,3675.08,-0.3
20200331,3716.07,3676.2,3686.16,0.33
20200330,3690.64,3637.59,3674.11,-0.97
20200327,3758.78,3709.92,3710.06,0.32
20200326,3736.25,3681.27,3698.05,-0.66
20200325,3732.65,3685.99,3722.52,2.69
20200324,3627.76,3545.45,3625.11,2.69
20200323,3585.8,3523.79,3530.31,-3.36
20200320,3663.95,3588.78,3653.22,1.79
20200319,3647.99,3503.19,3589.09,-1.3
20200318,3775.85,3636.26,3636.26,-1.98
20200317,3786.89,3618.31,3709.68,-0.49
20200316,3899.86,3720.51,3727.84,-4.3
20200313,3937.18,3765.15,3895.31,-1.41
20200312,3987.43,3926.27,3950.91,-1.92
20200311,4091.27,4028.4,4028.43,-1.33
20200310,4093,3954.75,4082.73,2.14
20200309,4063.08,3995.13,3997.13,-3.42
20200306,4181.31,4135.39,4138.51,-1.62
20200305,4215.85,4127.04,4206.73,2.23
20200304,4115.26,4060.73,4115.05,0.58
20200303,4147.65,4067.91,4091.36,0.53
20200302,4092.54,3968.84,4069.67,3.29
20200228,4031.15,3928.07,3940.05,-3.55
20200227,4110.53,4067.44,4084.88,0.29
20200226,4132.78,4061.13,4073.02,-1.23
20200225,4126.71,4020.91,4123.85,-0.22
20200224,4149.01,4097.18,4132.84,-0.4
20200221,4184.44,4130.17,4149.49,0.12
20200220,4148.53,4055.81,4144.66,2.3
20200219,4085.17,4042.85,4051.31,-0.15
20200218,4076.39,4027.79,4057.51,-0.49
20200217,4077.45,3999.65,4077.42,2.25
20200214,4001.56,3954.02,3987.73,0.7
20200213,3999.55,3950.14,3959.92,-0.62
20200212,3984.43,3940.67,3984.43,0.81
20200211,3970.52,3915.71,3952.46,0.93
20200210,3920.17,3861.01,3916.01,0.41
20200207,3899.88,3849.71,3899.87,0
20200206,3914.92,3806.96,3899.78,1.86
20200205,3866.01,3781.61,3828.53,1.13
20200204,3786.86,3652,3785.64,2.64
20200203,3732.16,3639.91,3688.36,-7.88
20200123,4103.52,3972.39,4003.9,-3.1
20200122,4141.18,4046.49,4131.93,0.43
20200121,4165.02,4113.33,4114.31,-1.71
20200120,4185.96,4149.49,4185.83,0.75
20200117,4177.03,4141.64,4154.85,0.14
20200116,4175.29,4142.18,4149.04,-0.42
20200115,4193.87,4150.88,4166.73,-0.55
20200114,4223.51,4188.08,4189.89,-0.34
20200113,4203.99,4148.6,4203.99,0.98
20200110,4180.98,4148.48,4163.18,-0.03
20200109,4165.66,4143.59,4164.37,1.27
20200108,4149.81,4101.98,4112.32,-1.15
20200107,4161.25,4135.1,4160.23,0.75
20200106,4170.64,4102.38,4129.3,-0.38
20200103,4164.3,4131.86,4144.96,-0.18
20200102,4172.66,4121.35,4152.24,1.36
20191231,4098.14,4069.01,4096.58,0.37
20191230,4083.69,4001.5,4081.63,1.48
20191227,4066.8,4019.72,4022.03,-0.1
20191226,4025.99,3993.54,4025.99,0.88
20191225,4000.56,3976.36,3990.87,-0.05
20191224,3994.51,3963.67,3992.96,0.65
20191223,4032.17,3964.38,3967.1,-1.25
20191220,4046.73,4014.93,4017.25,-0.25
20191219,4038.54,4014.9,4027.15,-0.14
20191218,4057.64,4025.34,4032.78,-0.22
20191217,4067.14,3984.52,4041.8,1.36
20191216,3987.59,3953.51,3987.55,0.49
20191213,3969.46,3925.28,3968.22,1.98
20191212,3908.45,3886.12,3891.02,-0.3
20191211,3909.39,3890.34,3902.75,0.06
20191210,3900.96,3882.09,3900.38,0.13
20191209,3911.97,3885.25,3895.45,-0.18
20191206,3902.39,3878.7,3902.39,0.59
20191205,3883.4,3859.82,3879.36,0.77
20191204,3852.99,3831.07,3849.82,-0.03
20191203,3851.12,3811.63,3851.09,0.39
20191202,3854.75,3829.31,3836.06,0.19
20191129,3861.66,3804.83,3828.67,-0.87
20191128,3887.69,3852.01,3862.3,-0.34
20191127,3889.98,3862.7,3875.62,-0.41
20191126,3899.11,3869.59,3891.65,0.35
20191125,3878.25,3839.42,3878.21,0.73
20191122,3918.84,3833.5,3849.99,-1.02
20191121,3901.83,3875.97,3889.6,-0.47
20191120,3943.23,3901.99,3907.86,-0.99
20191119,3947.04,3902.38,3947.04,1
20191118,3913.1,3868.32,3907.93,0.8
20191115,3915.1,3877.09,3877.09,-0.74
20191114,3916.95,3895.14,3905.86,0.15
20191113,3908.42,3882.43,3899.98,-0.09
20191112,3914.88,3877.74,3903.69,0.02
20191111,3948.62,3897.55,3902.98,-1.76
20191108,4022.04,3971.57,3973.01,-0.47
20191107,4005.38,3975.55,3991.87,0.18
20191106,4007.5,3973.78,3984.88,-0.45
20191105,4030.64,3970.87,4002.81,0.62
20191104,3985.36,3964.01,3978.12,0.65
20191101,3956.08,3876.42,3952.39,1.69
20191031,3907.15,3878.88,3886.75,-0.11
20191030,3908.1,3883.45,3891.23,-0.49
20191029,3932.37,3910.23,3910.23,-0.42
20191028,3927.8,3897.82,3926.59,0.76
20191025,3899.72,3849.03,3896.79,0.67
20191024,3890.2,3852.58,3870.67,-0.01
20191023,3901.42,3862.2,3871.08,-0.64
20191022,3897.44,3870.55,3895.88,0.39
20191021,3884.74,3856.04,3880.84,0.3
20191018,3940.54,3864.97,3869.38,-1.42
20191017,3935.81,3913.92,3925.22,0.06
20191016,3964.05,3919.02,3922.69,-0.34
20191015,3953.16,3928.15,3936.25,-0.43
20191014,3983.81,3934.73,3953.24,1.06
20191011,3922.37,3868.84,3911.73,0.96
20191010,3877.14,3829.43,3874.64,0.82
20191009,3845.34,3805.07,3843.24,0.14
20191008,3861.64,3818.59,3837.68,0.61
20190930,3857.23,3813.55,3814.53,-0.99
20190927,3859.5,3832.25,3852.65,0.3
20190926,3890.75,3840.25,3841.14,-0.77
20190925,3889.84,3867.23,3870.98,-0.77
20190924,3927.01,3886.14,3901.08,0.27
20190923,3925.19,3868.21,3890.66,-1.14
20190920,3942.22,3921.41,3935.65,0.29
20190919,3924.38,3897.07,3924.38,0.37
20190918,3923.15,3902.51,3910.08,0.48
20190917,3947.16,3879.49,3891.22,-1.68
20190916,3982.2,3943.37,3957.72,-0.37
20190912,3975.93,3933.44,3972.38,1.08
20190911,3971.22,3922.95,3930.1,-0.74
20190910,3976.92,3938.74,3959.27,-0.34
20190909,3985.24,3954.88,3972.95,0.62
20190906,3948.54,3922.34,3948.51,0.59
20190905,3970,3909.21,3925.32,1.01
20190904,3886,3846.42,3886,0.84
20190903,3856.68,3833.76,3853.61,0.14
20190902,3855.78,3799.82,3848.32,1.28
20190830,3828.97,3778.92,3799.59,0.25
20190829,3808.6,3774.4,3790.19,-0.33
20190828,3822.59,3790.14,3802.58,-0.38
20190827,3848.24,3790.87,3816.95,1.36
20190826,3778.87,3753.16,3765.91,-1.44
20190823,3829.36,3788.03,3820.86,0.72
20190822,3797.33,3771.2,3793.51,0.31
20190821,3792.6,3775.45,3781.76,-0.16
20190820,3799.9,3778.73,3787.73,-0.09
20190819,3791.09,3720.69,3791.09,2.17
20190816,3738.1,3687.08,3710.54,0.45
20190815,3694.3,3612.11,3694,0.31
20190814,3717.56,3680.61,3682.4,0.45
20190813,3686.43,3658.01,3665.75,-0.9
20190812,3699.1,3643.32,3699.1,1.8
20190809,3689.18,3628.12,3633.53,-0.97
20190808,3675.46,3646.94,3669.29,1.32
20190807,3659.08,3621.43,3621.43,-0.41
20190806,3649.9,3575.86,3636.33,-1.07
20190805,3739.5,3675.69,3675.69,-1.91
20190802,3754.53,3720.06,3747.44,-1.47
20190801,3831.26,3791.55,3803.47,-0.83
20190731,3856.75,3830.09,3835.36,-0.9
20190730,3890.73,3861.57,3870.32,0.42
20190729,3862.75,3842.43,3854.27,-0.11
20190726,3863.59,3832.52,3858.57,0.19
20190725,3851.07,3812.95,3851.07,0.82
20190724,3840.06,3803.57,3819.83,0.79
20190723,3792.96,3768.76,3789.91,0.22
20190722,3816.54,3765.44,3781.68,-0.69
20190719,3828.15,3787.51,3807.96,1.05
20190718,3793.39,3768,3768.4,-0.95
20190717,3820.27,3787.9,3804.64,-0.06
20190716,3828.33,3799.87,3806.84,-0.45
20190715,3844.87,3745.85,3824.19,0.41
20190712,3820.24,3774.52,3808.73,0.62
20190711,3830.74,3774.41,3785.22,-0.04
20190710,3810.4,3774.23,3786.74,-0.17
20190709,3811.1,3774.76,3793.13,-0.25
20190708,3875.75,3775.03,3802.79,-2.32
20190705,3900.31,3857.93,3893.2,0.52
20190704,3906.89,3854.69,3873.1,-0.52
20190703,3927.44,3878.84,3893.53,-1.11
20190702,3942.43,3918.94,3937.17,0.03
20190701,3936.67,3886.91,3935.81,2.88
20190628,3835.23,3803.05,3825.59,-0.24
20190627,3854.08,3805.83,3834.82,1.07
20190626,3809.76,3771.72,3794.33,-0.18
20190625,3838.06,3755.01,3801.31,-1.04
20190624,3853.55,3819.77,3841.27,0.19
20190621,3856.09,3817.31,3833.94,0.14
20190620,3845.79,3717.19,3828.52,3.03
20190619,3771.35,3715.13,3715.94,1.32
20190618,3675.65,3638.78,3667.62,0.35
20190617,3683.77,3645.5,3654.82,0
20190614,3709.65,3650.91,3654.88,-0.83
20190613,3697.59,3654.27,3685.39,-0.15
20190612,3711.88,3683.94,3691.1,-0.76
20190611,3723.14,3617.52,3719.28,3.01
20190610,3623.73,3568.28,3610.74,1.29
20190606,3601.04,3557.02,3564.68,-0.9
20190605,3634.45,3593.95,3597.11,-0.04
20190604,3636.13,3584.46,3598.47,-0.92
20190603,3672.81,3613.13,3632.01,0.06
20190531,3668.18,3627.54,3629.79,-0.31
20190530,3650.97,3612.62,3641.18,-0.62
20190529,3693.23,3637.35,3663.91,-0.23
20190528,3683.23,3627.79,3672.26,0.96
20190527,3648.03,3556.26,3637.2,1.2
20190524,3623.39,3580.79,3593.91,0.28
20190523,3631.47,3578.11,3583.96,-1.79
20190522,3679.27,3634.75,3649.38,-0.47
20190521,3690.09,3610.68,3666.78,1.35
20190520,3644.5,3583.83,3617.79,-0.85
20190517,3745.36,3637.58,3648.76,-2.54
20190516,3745.14,3707.9,3743.96,0.45
20190515,3741.04,3674.99,3727.09,2.25
20190514,3683.26,3630.44,3645.15,-0.64
20190513,3702.9,3658,3668.73,-1.65
20190510,3732.92,3589.29,3730.45,3.63
20190509,3656.9,3584.82,3599.7,-1.85
20190508,3722.93,3642.5,3667.46,-1.43
20190507,3738.18,3671.83,3720.67,0.98
20190506,3791.61,3647.14,3684.62,-5.84
20190430,3923.11,3885.15,3913.21,0.33
20190429,3953.23,3875.45,3900.33,0.28
20190426,3943.83,3887.25,3889.27,-1.33
20190425,4022.56,3938.33,3941.82,-2.19
20190424,4044.34,3967.81,4030.09,0.28
20190423,4061.09,4005.28,4019.01,-0.16
20190422,4126.09,4015.47,4025.61,-2.31
20190419,4120.64,4046.2,4120.61,1.19
20190418,4094.05,4056.24,4072.08,-0.37
20190417,4106.62,4057.5,4087.24,0.04
20190416,4085.79,3943.49,4085.79,2.77
20190415,4085.39,3974.23,3975.52,-0.33
20190412,4006.93,3961.46,3988.62,-0.22
20190411,4097.12,3990.24,3997.58,-2.16
20190410,4115.38,4035.47,4085.85,0.26
20190409,4084.24,4038.28,4075.43,0.45
20190408,4122.6,4017.49,4057.23,-0.12
20190404,4072.11,4021.71,4062.23,1
20190403,4026.5,3939.78,4022.16,1.28
20190402,3988.1,3956.51,3971.29,-0.07
20190401,3982.91,3901.17,3973.93,2.62
20190329,3876.38,3739.77,3872.34,3.86
20190328,3755.72,3710.08,3728.4,-0.4
20190327,3750.26,3703.45,3743.39,1.16
20190326,3770.84,3687.55,3700.44,-1.13
20190325,3807.18,3741.61,3742.83,-2.37
20190322,3845.58,3786.59,3833.8,-0.08
20190321,3864.07,3823.47,3836.89,0.04
20190320,3855.15,3790.51,3835.44,0.04
20190319,3868.34,3815.22,3833.96,-0.46
20190318,3851.75,3733.68,3851.75,2.85
20190315,3782.24,3713.94,3745.01,1.26
20190314,3747.82,3673.85,3698.49,-0.69
20190313,3763.09,3708.81,3724.19,-0.83
20190312,3804.72,3723.68,3755.35,0.68
20190311,3731.91,3650.81,3729.95,1.98
20190308,3774.54,3656.19,3657.58,-3.97
20190307,3845.18,3778.8,3808.85,-1.02
20190306,3855.16,3787.52,3848.09,0.84
20190305,3816.16,3770.79,3816.01,0.58
20190304,3886.58,3764.78,3794.1,1.18
20190301,3749.71,3668.77,3749.71,2.19
20190228,3695.46,3650.05,3669.37,-0.25
20190227,3737.63,3638.33,3678.39,-0.17
20190226,3762.11,3679.27,3684.69,-1.2
20190225,3729.48,3574.69,3729.48,5.95
20190222,3520.12,3417.98,3520.12,2.25
20190221,3500.25,3431.63,3442.71,-0.27
20190220,3463.77,3421.51,3451.93,0.36
20190219,3480.79,3419.07,3439.61,-0.18
20190218,3445.74,3366.42,3445.74,3.21
20190215,3395.03,3335.87,3338.7,-1.86
20190214,3415.4,3381.98,3402.14,0.15
20190213,3405.58,3329.14,3397.03,2
20190212,3335.36,3298.63,3330.34,0.72
20190211,3307.06,3239.81,3306.47,1.82
20190201,3247.5,3207.72,3247.4,1.43
20190131,3216.07,3178.01,3201.63,1.05
20190130,3202.9,3167.89,3168.48,-0.8
20190129,3200.99,3148.23,3193.97,0.32
20190128,3228.87,3174.72,3183.78,-0.02
20190125,3203.17,3164.41,3184.47,0.81
20190124,3165.63,3125.3,3158.78,0.56
20190123,3157.63,3131.87,3141.05,-0.07
20190122,3181.95,3135.34,3143.32,-1.33
20190121,3199.21,3170.88,3185.64,0.55
20190118,3171.69,3120.35,3168.17,1.82
20190117,3141.71,3110.06,3111.42,-0.55
20190116,3135.01,3117.29,3128.65,0.02
20190115,3129.37,3064.67,3127.99,1.96
20190114,3097.41,3064.38,3067.78,-0.87
20190111,3102.83,3071.03,3094.78,0.72
20190110,3092.54,3062.57,3072.69,-0.19
20190109,3117.96,3062.85,3078.48,1.01
20190108,3055.51,3038.53,3047.7,-0.22
20190107,3061.75,3035.91,3054.3,0.61
20190104,3036.81,2935.83,3035.87,2.4
20190103,3000.44,2953.25,2964.84,-0.16
20190102,3018.78,2958.49,2969.54,-1.37
20181228,3024.35,2984.82,3010.65,0.67
20181227,3047.23,2990.51,2990.51,-0.38
20181226,3029.06,2996.48,3002.03,-0.51
20181225,3030.14,2964.88,3017.28,-0.69
20181224,3040.35,3007.33,3038.2,0.29
20181221,3057.4,3007.61,3029.4,-1.24
20181220,3097.72,3044.29,3067.42,-0.77
20181219,3137.01,3086.76,3091.13,-1.19
20181218,3165,3114.47,3128.43,-1.04
20181217,3167.51,3134.37,3161.2,-0.15
20181214,3210.72,3165.91,3165.91,-1.67
20181213,3234.08,3169.42,3219.69,1.55
20181212,3182.21,3160.28,3170.61,0.34
20181211,3161.96,3143.61,3159.82,0.48
20181210,3170.15,3134.38,3144.76,-1.16
20181207,3193.82,3176.71,3181.56,0
20181206,3223.52,3179.89,3181.67,-2.16
20181205,3266.9,3219.98,3252,-0.48
20181204,3267.94,3243.7,3267.71,0.21
20181203,3273.64,3228.36,3260.95,2.78
20181130,3175.15,3132.42,3172.69,1.12
20181129,3204.86,3137.65,3137.65,-1.3
20181128,3179.41,3126.62,3178.93,1.33
20181127,3162.01,3126.29,3137.24,-0.13
20181126,3169.44,3131.64,3141.24,-0.07
20181123,3212.2,3139.39,3143.48,-2.21
20181122,3235.45,3199.7,3214.43,-0.37
20181121,3230.26,3185.24,3226.49,0.25
20181120,3278.78,3213.68,3218.41,-2.31
20181119,3294.6,3251.07,3294.6,1.13
20181116,3282.39,3223.72,3257.67,0.47
20181115,3242.38,3198.78,3242.37,1.17
20181114,3239.24,3200.23,3204.94,-1
20181113,3254.77,3161.1,3237.38,1.01
20181112,3206.51,3152.44,3205.14,1.19
20181109,3193.3,3166.31,3167.44,-1.41
20181108,3253.57,3207.71,3212.77,-0.28
20181107,3270.5,3218.42,3221.91,-0.65
20181106,3254.98,3213.9,3243.15,-0.6
20181105,3279.88,3230.36,3262.84,-0.83
20181102,3290.25,3222.44,3290.25,3.56
20181101,3217.8,3173.1,3177.03,0.74
20181031,3168.92,3106.03,3153.82,1.4
20181030,3146.63,3050.77,3110.26,1.08
20181029,3158.81,3062.58,3076.89,-3.05
20181026,3218.1,3151.92,3173.64,-0.65
20181025,3197.32,3099.89,3194.31,0.19
20181024,3245.4,3164.29,3188.2,0.15
20181023,3276.02,3163.57,3183.43,-2.66
20181022,3297.38,3159.56,3270.27,4.32
20181019,3137.75,3009.5,3134.95,2.97
20181018,3097.79,3043.38,3044.39,-2.37
20181017,3149.13,3062.55,3118.25,0.56
20181016,3166.09,3089.37,3100.97,-0.81
20181015,3183.13,3120.23,3126.45,-1.4
20181012,3184.12,3094.97,3170.73,1.49
20181011,3209.52,3099.04,3124.11,-4.8
20181010,3315.73,3256.58,3281.6,-0.22
20181009,3309.8,3276.13,3288.69,-0.07
20181008,3364.46,3285.25,3290.9,-4.3
20180928,3444.99,3404.7,3438.86,1.04
20180927,3423.71,3394.73,3403.59,-0.4
20180926,3448.26,3383.24,3417.24,1.11
20180925,3394.38,3367.03,3379.8,-0.9
20180921,3410.49,3307.77,3410.49,3.03
20180920,3332.31,3303.07,3310.13,-0.07
20180919,3335.99,3258.31,3312.48,1.32
20180918,3270.11,3193.64,3269.43,2.01
20180917,3230.79,3200.51,3204.92,-1.15
20180914,3254.1,3227.94,3242.09,0.17
20180913,3249.59,3191.4,3236.57,1.08
20180912,3225.6,3194.98,3202.02,-0.69
20180911,3245.62,3209.11,3224.21,-0.18
20180910,3277.88,3227.85,3230.07,-1.45
20180907,3316.61,3253.73,3277.64,0.45
20180906,3311.5,3253.76,3262.88,-1.07
20180905,3354.2,3298.14,3298.14,-1.95
20180904,3370.96,3307.96,3363.9,1.27
20180903,3325.61,3291.78,3321.82,-0.38
20180831,3356.58,3310.87,3334.5,-0.5
20180830,3402.56,3349.47,3351.09,-1.05
20180829,3398.71,3377.12,3386.57,-0.4
20180828,3416.59,3388.81,3400.17,-0.19
20180827,3406.57,3339.26,3406.57,2.44
20180824,3353.04,3291.87,3325.33,0.16
20180823,3336.11,3285.81,3320.03,0.36
20180822,3328.97,3299.39,3307.95,-0.56
20180821,3331.71,3270.03,3326.65,1.82
20180820,3267.25,3209.01,3267.25,1.17
20180817,3311.57,3224.1,3229.62,-1.44
20180816,3315.2,3231.56,3276.73,-0.46
20180815,3372.14,3288.71,3291.98,-2.4
20180814,3391.73,3356.61,3372.91,-0.51
20180813,3396.19,3336.7,3390.34,-0.43
20180810,3424.04,3380.57,3405.02,0.22
20180809,3408.39,3299.62,3397.53,2.5
20180808,3368.16,3311.77,3314.51,-1.61
20180807,3368.96,3263.5,3368.87,2.92
20180806,3344.25,3257.69,3273.27,-1.27
20180803,3381.34,3315.2,3315.28,-1.65
20180802,3434.35,3322.1,3370.96,-2.22
20180801,3543.61,3446.78,3447.39,-2
20180731,3528.15,3493.15,3517.66,0.07
20180730,3550.9,3489.55,3515.08,-0.17
20180727,3545.41,3512.7,3521.23,-0.42
20180726,3593.92,3528.64,3536.25,-1.16
20180725,3589.98,3566.31,3577.75,-0.11
20180724,3596.51,3530.66,3581.71,1.59
20180723,3527.53,3464.65,3525.75,0.94
20180720,3505.93,3398.95,3492.89,1.88
20180719,3466.51,3417.96,3428.34,-0.09
20180718,3479.26,3430.16,3431.32,-0.52
20180717,3467.19,3420.97,3449.38,-0.65
20180716,3506.24,3459.73,3472.09,-0.59
20180713,3499.76,3474.91,3492.69,0.33
20180712,3499.1,3403.33,3481.06,2.16
20180711,3427.57,3375.14,3407.53,-1.73
20180710,3474.14,3437.27,3467.52,0.24
20180709,3459.32,3378.91,3459.18,2.8
20180706,3396.25,3295.73,3365.12,0.68
20180705,3398.49,3330.71,3342.44,-0.63
20180704,3418.33,3359.09,3363.75,-1.34
20180703,3422.04,3319.29,3409.28,0.04
20180702,3506.9,3383.5,3407.96,-2.93
20180629,3512.38,3425.22,3510.98,2.55
20180628,3477.06,3416.95,3423.53,-1.03
20180627,3537.66,3441.79,3459.26,-2.03
20180626,3541.78,3478.21,3531.11,-0.82
20180625,3631.03,3559.03,3560.48,-1.34
20180622,3609.08,3542.46,3608.9,0.44
20180621,3673.56,3589.49,3592.97,-1.17
20180620,3649.34,3578.17,3635.44,0.4
20180619,3712.82,3583.02,3621.12,-3.53
20180615,3780.34,3737.43,3753.43,-0.53
20180614,3808.16,3759.25,3773.37,-0.4
20180613,3817.45,3782.07,3788.34,-0.98
20180612,3830.47,3765.26,3825.95,1.22
20180611,3792.55,3756.51,3779.98,0.01
20180608,3819.46,3759.27,3779.62,-1.34
20180607,3859.85,3827.69,3831.01,-0.17
20180606,3848.33,3830.9,3837.35,-0.21
20180605,3845.56,3800.93,3845.32,0.99
20180604,3813.41,3776.62,3807.58,0.98
20180601,3802.54,3753.84,3770.59,-0.84
20180531,3804.79,3742.53,3802.38,2.12
20180530,3767.89,3722.07,3723.37,-2.12
20180529,3841.78,3800.67,3804.01,-0.76
20180528,3846.55,3799.32,3833.26,0.44
20180525,3841.12,3804.13,3816.5,-0.28
20180524,3859.1,3823.92,3827.22,-0.71
20180523,3898.27,3854.58,3854.58,-1.32
20180522,3918.82,3881.17,3906.21,-0.38
20180521,3937.46,3913.6,3921.24,0.47
20180518,3903.06,3841.9,3903.06,1.01
20180517,3899.51,3858.85,3864.05,-0.74
20180516,3923.34,3889.19,3892.84,-0.8
20180515,3924.34,3892.92,3924.1,0.38
20180514,3919.3,3886.87,3909.29,0.94
20180511,3903.34,3871.95,3872.84,-0.52
20180510,3894.49,3867.31,3893.06,0.55
20180509,3878.94,3855.74,3871.62,-0.18
20180508,3892.07,3833.73,3878.68,1.16
20180507,3834.59,3776.03,3834.19,1.58
20180504,3801.52,3770.94,3774.6,-0.49
20180503,3797.53,3732.37,3793,0.78
20180502,3787.3,3744.55,3763.65,0.18
20180427,3776.98,3714.64,3756.88,0.04
20180426,3828.71,3744.89,3755.49,-1.91
20180425,3838.69,3817.03,3828.7,-0.38
20180424,3854.43,3769.88,3843.49,2.05
20180423,3787.4,3735.18,3766.33,0.15
20180420,3815.44,3750.1,3760.85,-1.34
20180419,3824.03,3767.8,3811.84,1.21
20180418,3789.66,3708.11,3766.28,0.47
20180417,3822.63,3745.44,3748.64,-1.58
20180416,3869.16,3789.61,3808.86,-1.61
20180413,3929.95,3866.19,3871.14,-0.71
20180412,3937.78,3896.18,3898.64,-1.01
20180411,3958.71,3924.96,3938.34,0.28
20180410,3927.42,3851.8,3927.17,1.93
20180409,3870.67,3827.41,3852.93,-0.05
20180404,3898.61,3852.5,3854.86,-0.2
20180403,3878.15,3839.93,3862.48,-0.63
20180402,3937.02,3882.89,3886.92,-0.3
20180330,3915.35,3879.21,3898.5,0.11
20180329,3913.96,3794.26,3894.05,1.34
20180328,3907.28,3835.88,3842.72,-1.8
20180327,3936.78,3881.87,3913.27,0.86
20180326,3883.9,3829.92,3879.89,-0.64
20180323,3928.51,3834.94,3904.94,-2.87
20180322,4072.38,4003.72,4020.35,-1
20180321,4110.12,4046.24,4061.05,-0.41
20180320,4080.19,4040.31,4077.7,0.08
20180319,4074.52,4033.52,4074.25,0.44
20180316,4110.05,4055.82,4056.42,-0.97
20180315,4098.99,4058.71,4096.16,0.56
20180314,4089.09,4066.49,4073.34,-0.44
20180313,4130.28,4087.56,4091.25,-0.88
20180312,4139.52,4112.77,4127.67,0.46
20180309,4110.67,4076.45,4108.87,0.77
20180308,4078.23,4029.71,4077.6,1.01
20180307,4089.7,4027.94,4036.65,-0.74
20180306,4067.55,3998.93,4066.56,1.21
20180305,4042.83,3995.87,4018.1,0.04
20180302,4044.42,4006.94,4016.46,-0.81
20180301,4061.03,3986.89,4049.09,0.63
20180228,4051.71,3991.71,4023.64,-0.87
20180227,4120.87,4051.81,4058.98,-1.44
20180226,4128.74,4048.98,4118.42,1.16
20180223,4085.2,4035.23,4071.09,0.45
20180222,4058.79,4009.92,4052.73,2.16
20180214,3971.4,3923.13,3966.96,0.8
20180213,3986.98,3925.6,3935.63,1.17
20180212,3907.84,3828.07,3890.1,1.29
20180209,3911.29,3759.15,3840.65,-4.27
20180208,4071.67,3974.68,4012.05,-0.95
20180207,4212.57,4048.42,4050.5,-2.37
20180206,4211.52,4131.56,4148.89,-2.93
20180205,4274.15,4200.14,4274.15,0.07
